,accuracy,f1_macro,f1_weighted,best_epoch
best_ep2_BERT_s42_bs16_p3_mx8_lrit5_dr0.1--fzpartiallr3e-05cwFalse,0.9819114470842333,0.9710611934445638,0.981924712915147,2
best_ep1_BERT_s42_bs16_p3_mx8_lrit5_dr0.1--fzpartiallr5e-05cwFalse,0.9789416846652268,0.9637193615256668,0.9789722422100063,1
